time,condition,ID,pAKT,pEPOR,pJAK2,pMEK,ppERK,pSTAT5,tAKT,tEPOR,tERK,tJAK2,tMEK,tSTAT5
5,1Uml Epo,11,,,681.929440274878,364.384920763704,461.875202645143,289.242188498457,722.587469283833,1185.43784433468,807.630326112029,711.479156980611,507.526616703673,891.889154947762
10,1Uml Epo,11,,,797.540169264742,650.078876445467,969.383325626894,633.910855239568,961.849618504712,966.920902700702,872.404714870948,700.185889634036,865.063308115552,1082.23816202743
20,1Uml Epo,11,,,794.799050156018,742.262166115869,1317.98122881832,1082.70177781364,954.798022215912,1063.09692767583,932.174670480305,807.247110088118,768.523452191335,1023.30800662155
30,1Uml Epo,11,,,664.786909443404,688.181339581776,1240.11641231752,1284.91878671521,786.643382526034,1145.90130467905,864.112782408681,922.239931698144,942.54047569901,997.952884462793
60,1Uml Epo,11,,,588.348686210378,448.738826678135,1042.81333924102,1032.45191014052,774.311736556206,946.038652086744,752.645269519329,850.029386305192,747.832180682377,991.428472444437
240,1Uml Epo,11,,,383.888857462144,162.916530977024,465.223757960252,564.58267127719,792.455141320495,594.443301189002,921.749853127045,656.504833575807,886.480373062732,929.566205294618
0,1Uml Epo,12,,,190.728365894738,41.216975450347,84.5759801090018,1.99744260904317,427.58583477516,662.324774454217,498.255073370701,339.645957585822,437.401550751201,499.370194476411
5,1Uml Epo,12,,,349.476956733354,165.739885582617,160.04557336978,144.881086760764,470.651542217063,509.994426193589,523.391842816329,406.090328179092,438.134531994121,508.289451653365
10,1Uml Epo,12,,,323.285942365016,324.758170288806,450.7062579718,384.846179448223,433.635237868682,630.203858596,488.790264651939,387.55745492802,303.788630361078,525.608199128204
20,1Uml Epo,12,,,438.281812655568,480.572940516145,701.93238466163,605.617803332821,438.014120812302,656.631776398545,445.109716574458,452.23602106594,533.889047012959,538.494933552512
30,1Uml Epo,12,,,459.603353487834,336.723671443696,684.732529639457,706.631420114796,403.610648983941,568.251657377856,556.878347976764,375.738144331648,472.186466580751,508.19155370908
60,1Uml Epo,12,,,360.258077641901,206.007518581799,632.783956197068,551.930417180879,450.617915325384,484.328620020819,463.001010599642,398.458333483382,400.668259413481,457.839031520331
240,1Uml Epo,12,,,205.941156308727,127.627408768661,250.782756822755,355.715090792964,330.107405247131,305.044423476572,372.085201595885,366.197794417869,464.589031833612,473.557820502825
0,1Uml Epo,13,,,130.48186648026,28.807341635635,40.1810963646761,0.245792472534849,255.428562932002,399.910402055792,310.800939744221,251.535715291633,255.186921870983,300.95916137932
5,1Uml Epo,13,,,214.378942190387,159.829245901659,100.904827764273,74.7781122391705,284.007147831251,337.416111431672,268.407783547337,253.915404275887,248.99917503053,366.475748294564
10,1Uml Epo,13,,,245.594346200951,220.684126205565,332.825954574748,209.130773057192,238.173995288704,386.015839939709,285.720042687528,204.859345053479,263.73131556314,314.134743066559
20,1Uml Epo,13,,,248.087252429496,215.130215648248,426.327548441886,297.120011933842,244.755167905385,336.256806246867,250.458091592686,294.298174115247,263.413936264008,313.306116850796
30,1Uml Epo,13,,,221.351003335658,210.221019819048,348.986765885132,323.895694068565,293.653002619213,360.891854188877,283.709214847789,239.892855623425,270.700013731282,278.502287426239
60,1Uml Epo,13,,,173.510259295572,149.450002371324,307.580333021582,322.431482727992,284.47297574746,284.812448894084,215.765596732554,222.794539318937,224.397948941171,318.402771794395
240,1Uml Epo,13,,,141.282576715976,46.3254552736938,136.579202689827,150.97188622352,263.786060499674,149.385868051639,346.424385084783,233.483650373878,317.458279736659,319.558935205633
0,2Uml Epo,1,,,367.172228926878,89.4074656702769,106.681269635964,8.30175150058843,734.224803663901,992.486041700808,665.378486512799,620.50500212025,781.09297340148,833.39328695308
5,2Uml Epo,1,,,817.742454132867,389.141706875749,449.789356611891,383.855521493407,787.415015397223,804.52513531421,706.218424108714,549.11687939212,608.928872710334,775.327997957375
10,2Uml Epo,1,,,913.075249947694,715.558812689066,1080.97763257091,785.779940414238,811.715741210643,883.829185329219,684.565036558012,646.285778728372,678.302610133002,856.204003797551
20,2Uml Epo,1,,,700.200514891325,687.572360030819,1286.00398980788,1215.0069143244,725.908406521406,836.234803204927,789.144991818503,639.595533470786,680.638046422542,855.29089223776
30,2Uml Epo,1,,,651.725209784848,611.039394358054,1268.19171164565,976.141556200983,587.146733334031,855.268861539905,816.656627525189,689.986159723604,705.075089462761,903.061410314353
60,2Uml Epo,1,,,551.032789865847,396.015611072079,767.696565733445,802.206025478869,881.192145862837,571.919646692543,759.155260646566,601.15415846696,633.478637561036,586.661659867424
240,2Uml Epo,1,,,319.017205903319,139.755960490783,246.649622639509,316.362223975061,670.480821822791,442.069514796078,785.315674362959,701.4349587919,606.534972159474,717.089433925408
0,2Uml Epo,2,,,243.311237388233,53.8732703787749,79.6920959899819,38.9495045419801,465.824739330596,614.558767337084,455.620234255967,546.582966126606,512.175761432247,516.38461219502
5,2Uml Epo,2,,,529.267921407352,309.146433751608,249.808296257861,242.303929994561,505.176119441359,614.553804545011,547.884724982963,422.374578665236,491.614260982688,606.146597214613
10,2Uml Epo,2,,,563.326248442663,549.730039641755,701.796065094207,579.081657917963,503.292558367599,688.007398093605,594.149783340655,541.362577729287,476.542208334328,546.127804467486
20,2Uml Epo,2,,,668.258359045096,481.435929208321,1023.88926708344,707.513788798253,409.557908564988,538.54058767282,508.019714507615,466.340605057019,502.016673584966,552.214181129607
30,2Uml Epo,2,,,497.085640600873,361.609231669813,841.258806909609,740.960714562698,444.051604522951,631.335213155292,548.236945993312,450.180580933058,446.092501841132,409.966833216239
60,2Uml Epo,2,,,499.954737869001,230.484991110049,484.996685210866,586.829912503892,518.511000808545,455.924727344717,490.139537855347,430.941700670815,425.012737434964,513.417971318032
240,2Uml Epo,2,,,243.374226373715,97.8809869035522,263.143309409222,262.449320597162,542.474734455475,289.71718249487,488.162574788321,426.766567103117,423.806001820766,509.277612941253
0,2Uml Epo,3,,,57.1299106197983,13.4604492671926,21.372305286729,1.86818146939122,129.742081743183,191.263615737352,163.710952392012,169.530088755667,157.430059433559,159.721093740137
5,2Uml Epo,3,,,138.279158502508,99.4301652515419,66.5285341467683,85.4741462324699,154.413440896492,177.752055064442,155.546282972102,136.763891648358,123.403340582981,155.09950052791
10,2Uml Epo,3,,,196.57122788297,185.78833421306,201.246154391662,171.579304755711,129.348497750447,170.98268387444,173.049991891344,113.19345683426,120.700571015407,162.974758479492
20,2Uml Epo,3,,,169.594451634436,131.579622344821,281.935169209099,226.445126832471,142.156511995416,172.005460993612,175.506215576151,132.691070451684,148.869422164348,166.215170459351
30,2Uml Epo,3,,,101.378641231388,139.679083699217,230.406633895686,238.238412439689,174.999970091045,156.052046175965,177.690038594733,155.887210999556,126.774701522383,194.636087392289
60,2Uml Epo,3,,,114.036550980481,100.062064581299,168.355981734281,147.172794635818,96.5680469844591,132.37355032382,146.332318891011,133.095998772419,132.023548228764,149.031531715723
240,2Uml Epo,3,,,60.5028920006876,27.7403978170001,69.378653884957,81.841924875822,132.313880995782,86.7149458951948,171.872897427593,136.020305425656,165.222390972446,133.118025157598
0,2Uml Epo,4,,,184.172711007892,43.6399425789596,104.52330033144,1.64739630708073,482.168706361611,578.134142923954,472.739444820092,437.327106225288,451.587002369908,539.005700191254
5,2Uml Epo,4,,,501.611495299466,327.981095324991,216.78096871511,199.096075705535,433.148487614533,610.320520478916,335.869218614126,393.864109557635,378.933332357384,600.596617786914
10,2Uml Epo,4,,,543.623795718536,312.402367717534,586.815401534803,530.349986244896,460.536819928737,523.775993940485,456.880432958173,378.474967309628,448.571130137908,400.26761269532
20,2Uml Epo,4,,,629.879515335079,428.37557124465,752.357195862667,574.524607609208,420.618293912769,490.697530929606,441.221410850569,415.788234075408,463.705364826934,481.448053003353
30,2Uml Epo,4,,,509.486348611852,386.685592447552,820.129662420424,606.674201454624,431.595037691952,511.145992136196,503.004414303684,403.523248480188,420.043957058818,390.225396265116
60,2Uml Epo,4,,,351.986347938452,268.707824020588,514.634973564588,656.201578219969,452.473784868509,458.447695182106,390.974800973108,436.918357651312,393.566498655605,513.323564453553
240,2Uml Epo,4,,,212.707819386321,95.8140053434143,161.167046034282,259.677052988313,423.44730992242,290.651605268095,489.137928230514,397.005804241167,377.778277084183,524.314618075615
0,2Uml Epo,5,,,182.719092409595,51.1767252182355,90.8216199071748,4.39401058410153,520.274732273788,588.314422540688,497.181605887018,536.547548742502,463.923475073421,521.193990798625
5,2Uml Epo,5,,,444.211894506937,294.959421810673,353.809873429711,265.258705528089,420.247933721155,641.19812657773,502.643625515966,448.577905152381,490.575495790676,511.877749749118
10,2Uml Epo,5,,,555.72077780733,553.829615329568,723.783925106802,577.877616664548,434.898245398107,602.331227316827,531.698237860054,473.180450649289,464.616761448965,602.037032870821
20,2Uml Epo,5,,,534.726980914837,473.461523560831,938.613256905995,726.23830242897,533.006816109973,503.298975568077,512.706583507143,369.814043379209,380.724789543098,385.632350605005
30,2Uml Epo,5,,,513.640851404308,472.1035372823,758.946999681625,695.357429637906,458.336123761286,418.309964368093,488.759055433876,550.194266440502,463.295713237882,487.478510353133
60,2Uml Epo,5,,,395.265850469725,344.347085892926,619.69996336627,658.466831800716,498.389258914226,486.393846547507,466.411785258698,445.646855272667,425.649909319995,532.580756045735
240,2Uml Epo,5,,,211.057834191253,95.357398653592,209.088681891015,227.71856755876,483.768565165506,286.471178941065,448.946895587039,426.869298341002,507.047642748556,510.496998267006
0,2Uml Epo,6,,,99.0487850804197,28.903047919991,18.2309126864491,0.126679559420377,284.871204385923,301.781480056447,310.935616342807,242.351744475654,299.363629791818,336.204292622391
5,2Uml Epo,6,,,263.446881909568,201.991406138136,187.792395318905,200.186000537804,286.021780079189,325.156845062642,303.122650331233,261.442597823576,289.669844216126,310.514526718822
10,2Uml Epo,6,,,302.524770749723,323.549631742001,410.41272013211,296.012359845077,243.235168208624,378.622043853461,287.57621814651,202.440847437702,272.196066796056,296.371786174739
20,2Uml Epo,6,,,366.604721056135,290.022637643656,401.33095650447,428.119440240668,327.352592507343,342.936008033136,257.86494096088,286.046622447434,218.612962755565,286.61899603918
30,2Uml Epo,6,,,268.420831416261,212.469256431529,348.397805057851,368.775118252962,286.337978069642,224.384701161959,272.508474426521,267.606460880775,326.527740577083,300.273525351492
60,2Uml Epo,6,,,229.571167004332,172.052756760634,384.112220266442,259.95183976623,249.216185322462,249.624265862717,318.679329589214,282.367331990272,241.416416150307,297.936321077807
240,2Uml Epo,6,,,104.791050627331,62.9818748130384,123.187916009177,149.431197576166,320.11284620353,147.598627381517,307.385430798275,271.642561375641,243.114689166336,270.618821369154
0,2Uml Epo,7,,,213.19137665274,54.7310108049952,90.1847889301521,61.9531870532745,571.433362560233,690.456020781071,539.764199231214,558.260454904447,503.660801858405,619.785468586832
5,2Uml Epo,7,,,495.537340766391,341.922000709858,283.382031549108,296.978958821272,523.678473458399,736.144019199523,557.1539634885,533.247755428595,505.271150937204,537.328817805761
10,2Uml Epo,7,,,639.44562262008,605.521492356981,851.179630866852,756.143005058747,464.155380356861,673.441463849515,559.758589924937,421.781061033569,517.319621047626,668.52798771531
20,2Uml Epo,7,,,471.39511633328,612.344065347722,995.35343578771,819.126729355514,500.599675998461,660.166979103795,621.505751652247,442.061644149692,538.742290788376,689.513050725035
30,2Uml Epo,7,,,474.402062289882,425.017323661497,964.439131884799,842.637697360249,549.624662538862,726.740940708421,567.696896429016,508.288591358206,514.973060635537,621.126767327565
60,2Uml Epo,7,,,493.439146679868,307.001585183915,622.899389149497,626.344050634024,556.521503245216,545.063385410071,631.172987688791,532.147023272029,406.421168532808,565.768871568897
240,2Uml Epo,7,,,248.795141614571,147.794839047026,240.80214386564,352.034446570979,485.651905557549,351.118163179114,556.331873748035,500.205932595154,580.478137815395,518.680043667422
0,2Uml Epo,8,,,88.5362971813546,23.239334634541,32.6076134216254,3.1209646836685,184.716711519955,233.45908171274,204.974333948054,161.937534281645,199.505887536233,210.8983881786
5,2Uml Epo,8,,,205.974101232193,115.271581677573,114.448624271755,111.365837637506,183.446892590604,215.0975694657,218.921191134361,165.061597880546,202.902882652115,241.233013821959
10,2Uml Epo,8,,,222.820991382925,260.44914523007,269.86969396285,204.455291517204,174.826617149119,244.812841319108,198.996175690181,192.58304997419,167.02517666383,253.912655126248
20,2Uml Epo,8,,,181.740997479551,189.511387110138,390.824721682079,256.645966092425,159.914393442681,199.9683456335,170.323308776406,157.531279504095,190.865416585216,201.140940305445
30,2Uml Epo,8,,,175.456813353224,151.61905413817,261.269255760861,274.928446684407,155.787546609662,202.081119949952,219.224564814082,184.673455012922,167.993250637629,207.673872999303
60,2Uml Epo,8,,,135.954695124663,106.415644291979,226.338937811189,186.880370315272,178.04311037927,173.1043781862,159.339293479532,184.389323867081,171.643088697674,237.570660892272
240,2Uml Epo,8,,,96.9878912171773,32.0229190294035,68.1634332043559,111.302917248408,178.055367602744,131.43259623331,184.266265773863,187.328793619091,146.173181796831,204.735793744988
0,2Uml Epo,9,,,116.124458505453,25.6433023274754,51.6471923077985,9.64649444136313,275.743052378918,299.884306037074,284.006458444435,216.887760346186,286.937116815438,301.174958359822
5,2Uml Epo,9,,,251.52959267431,150.226653443076,164.788692398512,146.255712775588,278.18358688049,361.626282277421,266.623290593059,236.298099846885,223.457189358946,298.76651255663
10,2Uml Epo,9,,,294.834687021877,288.155539224591,420.636174433738,281.62188679978,263.558292183848,344.305781492762,323.541731507398,275.729388897023,214.944819623098,326.433461449529
20,2Uml Epo,9,,,247.523376693591,255.294009295679,552.68954747077,415.483327566739,295.407077680305,261.66779113337,301.032590421809,299.117069972296,262.201201681882,323.942981487712
30,2Uml Epo,9,,,280.662163155174,237.407932191452,574.405718127421,394.553533626276,278.196972743129,291.559554010156,277.110770550973,181.442742564912,254.503894671693,261.386865032827
60,2Uml Epo,9,,,208.837089494571,166.757613072942,276.466565382152,337.377702162601,258.778966787562,227.500839518826,279.089979831027,243.654024172421,251.411375371907,284.518316703242
240,2Uml Epo,9,,,123.856423441855,42.437705623062,127.683515854478,137.510664402403,301.145991769727,165.645129968311,312.092788407734,250.035930715901,279.738596893803,263.201806129924
0,2Uml Epo,10,,,101.81330641952,31.2217798251272,51.0322953669789,4.01605760950417,267.498784688121,405.524119996816,366.075984359636,271.775493453325,274.301195604212,328.10566583622
5,2Uml Epo,10,,,324.169026785577,166.734015891723,154.630574285038,141.692241025812,317.24124283429,355.423219784081,287.622841850308,280.238030680188,234.136698558486,330.142322107501
10,2Uml Epo,10,,,406.64434499382,351.495953900356,406.051187735351,302.956049843262,279.868940652891,461.775668434086,266.64598113624,259.317141046894,231.23242638978,357.096017545982
20,2Uml Epo,10,,,349.75020528573,250.72822027345,495.357763615638,449.714656574939,303.020464763841,332.16200917711,272.961842604286,265.69041782374,247.343083501113,324.490833199867
30,2Uml Epo,10,,,354.758408777727,271.705031859169,403.785696165889,446.31925053083,279.60755086128,284.103725890588,297.606287186215,281.53584719266,202.828716639097,294.945015824572
60,2Uml Epo,10,,,267.466955089197,173.429698908668,333.759644073581,358.432646219935,242.123223654753,245.755681024005,229.604988528466,240.88955583204,292.395734418305,238.007916490924
240,2Uml Epo,10,,,115.49854904827,52.0785030823436,126.195712677447,182.277949489997,267.828284125478,155.771580589197,315.355361844051,213.41621383301,284.903543839425,350.234416151485
0,2Uml Epo,11,,,203.523146062586,60.909397627135,112.8398745204,0.38199333642503,598.093601384905,852.600652803073,683.342557802794,406.527083741521,659.370627842081,683.443446842903
5,2Uml Epo,11,,,545.52116780717,410.649890717272,405.14302163733,319.361009545259,567.305749057613,967.501227095087,613.501238342056,573.191158838146,543.742902746025,563.912283668742
10,2Uml Epo,11,,,726.949335712081,679.247730163495,880.117770795318,808.940197559161,571.305947824465,719.052671631826,609.592369360637,571.207308335808,518.521782377743,612.59951776094
20,2Uml Epo,11,,,707.944249418438,569.896374943636,937.48743294044,969.136319129506,608.794643520968,723.637050348438,565.497854501523,622.983482329584,579.457356130257,663.609100140197
30,2Uml Epo,11,,,683.622144140642,513.862417745696,1014.745534754,792.21053729027,594.885881470706,613.634122655527,639.638979719495,557.277658957048,601.431869530208,753.086550265304
60,2Uml Epo,11,,,502.573564591189,358.303965325357,719.439485321487,719.30871195466,595.648597494189,677.069402819627,746.851992513113,607.531546214803,641.81137220108,620.029398867618
240,2Uml Epo,11,,,229.768201229944,112.8041665194,272.158046100192,364.700434331005,683.93877115126,404.598490344586,618.937154076177,657.424405853739,615.926039512063,671.89188089715
0,2Uml Epo,12,,,126.42398642896,29.0493943360405,44.5369571483137,0.078858318651385,231.214587169086,328.10687954325,281.087282811284,231.347531471783,253.553538087571,342.824106442844
5,2Uml Epo,12,,,264.777581385192,164.741096945431,159.698092498314,154.918885940729,256.741726371407,286.45839248709,258.032154871098,240.012282410034,241.617839376555,275.189959836147
10,2Uml Epo,12,,,280.152061991081,273.895183705558,424.188717385272,268.479451004316,261.666954952052,400.991467958762,225.542025408696,230.815369028096,269.682304750015,283.61296942824
20,2Uml Epo,12,,,297.513640797528,307.697217635687,523.105654548542,338.021628178907,221.998932655175,225.780409686639,270.121488198975,269.91142645186,204.597325180816,288.472527524622
30,2Uml Epo,12,,,282.664337185821,210.982897259604,468.712288818315,344.925448672348,251.662832952616,255.65934944708,281.649320616858,245.967567852104,283.615604486095,297.153828488638
60,2Uml Epo,12,,,234.711904182907,138.759746842452,300.963881192388,349.462984267835,290.296359764182,238.695775290416,282.885042921576,270.754295028299,242.389445180199,258.433892278908
240,2Uml Epo,12,,,129.091960098543,64.912241214762,103.869527792834,141.076418305131,219.881631501619,124.9517043101,254.098740200797,202.963360412909,219.04912060137,273.030345061409
0,2Uml Epo,13,,,141.807554695049,32.7052172020308,52.229444802748,2.40001937269841,302.279807486916,413.716242600848,326.637143647783,284.778112826142,350.249309326679,340.814739411893
5,2Uml Epo,13,,,284.02281346795,211.400360834109,194.142245195068,201.994198170211,332.384310213469,436.650071925016,324.134307576513,278.415513000584,277.69057612886,409.859900573052
10,2Uml Epo,13,,,361.031939453055,322.514597424202,516.176437694632,341.223995215322,347.752782982259,373.579099577785,346.393140196289,300.376316296093,307.652450294258,389.130539056019
20,2Uml Epo,13,,,303.61872287945,328.994087811482,527.675639061202,549.737263681868,304.417000920063,343.943849597543,382.155441633057,297.025219167143,362.62795063296,441.400841418832
30,2Uml Epo,13,,,332.081982252618,257.97497101703,437.297932823557,508.369163507761,355.346252413069,374.753324816662,350.686637028836,260.92437762026,305.925100744277,361.354357191014
60,2Uml Epo,13,,,240.492474701701,194.991345121506,329.066130314557,413.229707572517,290.268765605411,258.077705981752,380.853961026653,280.277191952977,312.277670698837,415.182209797228
240,2Uml Epo,13,,,130.036564843719,66.1969616577781,133.925053674053,227.329455656927,277.304710085991,204.732028745348,383.328504883873,280.771643042214,371.172311012529,366.503892415894
0,3Uml Epo,1,,,348.824746658997,93.7693792430332,119.275010538617,12.9501918130866,827.500489754522,1155.73496124152,862.492729371773,759.434578727209,762.060001619186,891.656371147594
5,3Uml Epo,1,,,995.564646318713,650.26088629096,766.212771159774,527.059289303438,695.423518431028,1145.31218125426,845.297794955599,680.242791302021,778.126046111493,1108.34837191302
10,3Uml Epo,1,,,851.830988678647,1059.43917206856,1296.91392524197,962.44601774246,958.405264013621,1065.3276189623,927.939025006575,708.566679134185,799.494571348113,933.06120435804
20,3Uml Epo,1,,,1208.55402292995,780.813837062699,1417.72180496597,1290.41352799406,712.468054179296,944.039098649672,897.006623678071,812.19371157056,818.837714776541,847.112225250737
30,3Uml Epo,1,,,959.168156477531,696.94147458494,1444.97719680815,1036.68624014015,787.661981979538,845.238798701233,942.794834893088,771.967089658466,911.193386073486,947.15071767428
60,3Uml Epo,1,,,862.452851715727,411.183907679959,1069.70315397629,896.687936329866,862.234081289103,770.050245836162,869.355990051341,888.020394742611,940.203892230728,866.702531495968
240,3Uml Epo,1,,,305.408580251775,120.614063283767,330.164745825955,376.96366317506,939.185562498762,532.946483812166,781.884234033371,739.413459952084,713.622945951828,1015.24768079985
0,3Uml Epo,2,,,297.302336455833,80.4998761778597,109.151880680996,62.0574212685295,799.379986266972,939.209247047797,800.854909281812,497.474291772637,664.256055885658,602.057539645572
5,3Uml Epo,2,,,841.531616664354,344.786648578496,544.359069359045,510.08913398546,734.588787772551,812.856718846082,720.777377893115,668.630188661608,668.665985771357,873.648995806173
10,3Uml Epo,2,,,918.538554393821,738.201035503641,1305.80617554481,970.382501584581,760.080197660656,770.330518776319,725.234453233196,686.239171209168,646.17002966934,789.746546538313
20,3Uml Epo,2,,,907.531709569476,756.900681462848,1137.74294984402,1013.66924598635,798.326642598847,769.144886127619,800.87947298312,550.228894072865,813.127170519908,735.969199562003
30,3Uml Epo,2,,,824.389351195987,781.936584469018,1286.35885273407,987.922820322801,705.460418693281,810.293554177334,905.105124712089,697.268979506981,665.010979747662,803.296187534753
60,3Uml Epo,2,,,482.774838755361,365.907344531198,739.415254039622,781.848643377467,674.352288923151,555.225739878183,793.215027633873,640.076491833259,687.355452260071,590.137703687096
240,3Uml Epo,2,,,344.224548856741,139.331824570351,236.70857037179,371.573719282481,614.382235104012,390.131266043811,814.417942455532,639.284063298992,785.124922901907,795.062668631447
0,3Uml Epo,3,,,180.825355480961,39.4331147498725,61.8939099452619,3.03787145539439,386.783040334094,499.955365725798,358.055370025706,408.938832222974,365.232820996942,585.224134746587
5,3Uml Epo,3,,,493.501374727441,303.524035214514,317.367670015903,284.445780520435,503.591224286236,410.146885676229,433.800266443892,398.675720797295,365.883842741119,409.049328110636
10,3Uml Epo,3,,,584.249455998144,519.310918022493,733.826688953611,542.219842087763,368.833112297212,475.553507913605,451.825851542135,407.224700784883,394.883483907392,451.098308176211
20,3Uml Epo,3,,,491.79085673631,473.09222585995,761.831612525393,557.192535502848,368.683539577893,452.490484867656,448.415162668382,379.952751997818,364.610757214717,458.626081844969
30,3Uml Epo,3,,,390.896161514842,436.941018910579,687.761919412088,581.430878697865,427.736994055454,360.576990999133,440.836768499405,368.152113286713,413.9417399409,460.820733167086
60,3Uml Epo,3,,,317.316053693125,204.825798004781,421.338409786786,508.318995620678,387.528108831473,330.842541060204,413.632224574914,347.485349297034,389.357726625235,496.37526497565
240,3Uml Epo,3,,,165.916486773346,86.5772945886869,156.260199801708,200.50435469612,369.740913909604,216.588846247438,401.333542484951,346.240832597531,378.192727856314,408.770147527495
0,3Uml Epo,4,,,321.014319940083,78.9991061314453,109.76633083166,6.22753533958187,706.903511440508,870.39257009104,819.682248555156,702.594986881871,784.14344619646,798.300371577354
5,3Uml Epo,4,,,956.529974410348,613.787194327256,615.011984920373,547.375369294378,804.798400424032,1004.45285449171,835.944114054694,562.44431742033,634.468025260695,758.955872509738
10,3Uml Epo,4,,,913.343757638609,1043.74158312662,1121.42498423743,825.563074770278,842.58991209606,847.287132248602,832.925627332747,751.655538235566,665.545396882144,849.136896559644
20,3Uml Epo,4,,,898.235080679999,925.994915265481,1181.21313459798,1153.14409315646,737.781328050768,950.125693134372,991.502518917008,761.951678173788,693.287837563262,882.456973354862
30,3Uml Epo,4,,,860.071080326823,645.880847841685,1405.92669491421,1085.21907500507,703.647475821172,703.731662064304,723.839479892067,734.0158057833,763.601554250881,982.431559778562
60,3Uml Epo,4,,,529.417406784313,514.334542074195,775.989746730163,808.560882952755,783.504529679231,605.584394858672,829.334545036392,731.433378324375,596.153347588495,968.385154110406
240,3Uml Epo,4,,,361.936922370324,146.688948416481,248.360930029002,338.16054843944,813.583748486531,441.741635302832,756.525068095164,626.256060080045,559.223090654521,956.891764853637
0,3Uml Epo,5,,,303.446774768985,130.939801782319,67.0245886427224,15.9742827140071,630.58303192672,1048.52971856203,776.501579372834,716.945227809489,731.498039539121,896.423087905864
5,3Uml Epo,5,,,992.356792433352,596.392602541686,653.928967598343,587.422909334727,725.654150790117,1164.21814739894,671.828564082804,792.509241981663,662.128369084255,845.384432763965
10,3Uml Epo,5,,,872.287950925622,987.373727375037,1133.03833903377,1074.67372838451,612.054815909631,983.008011074277,892.593168597451,711.308410308019,561.928392348782,985.265991058634
20,3Uml Epo,5,,,1061.5487133679,1072.89120368488,1441.90853786713,1269.516563779,863.695141566318,810.844181178039,838.99799347462,745.283062660073,772.430038891287,853.658953867787
30,3Uml Epo,5,,,782.234780558627,773.225328993627,1222.97990550047,996.449403532546,743.857674703002,787.551141014404,874.970520134064,664.686960817299,645.736440467035,789.748964943789
60,3Uml Epo,5,,,716.896082269521,415.078800060117,1026.45092414508,946.618615632681,857.916708949443,580.390892986265,832.568333017442,736.926649280867,571.15779923851,881.30364943715
240,3Uml Epo,5,,,291.470887031781,162.879545791604,310.841127114144,373.871547805997,835.110601977348,406.619246911361,726.795788589295,768.999235987616,796.151451529388,852.032480096717
0,3Uml Epo,6,,,105.161651325318,8.75858964733541,37.7130097167613,0.496709914977549,206.056497713559,322.420943897949,224.974260092869,162.891280236766,216.351765491836,252.630812135622
5,3Uml Epo,6,,,224.780542627326,132.994066511774,153.524504883819,167.974417723411,211.127020627201,297.740387850718,191.80663625442,157.78684116261,201.179157884538,241.366561775118
10,3Uml Epo,6,,,257.33857835732,278.90602913041,275.829228303341,276.335393705442,231.532574089646,283.131297458496,262.350770785103,195.596392320377,225.632921739883,238.113797172246
20,3Uml Epo,6,,,250.085144904474,227.346417819934,338.386051806095,352.927522199654,238.355097074129,234.42066473206,212.695435746151,144.163176366688,195.374686220802,247.57298175425
30,3Uml Epo,6,,,177.863220320385,172.15523399822,288.541221700311,345.704145930685,182.679621214026,245.754214511776,212.64246132475,207.734789214112,193.011867456215,246.235423141965
60,3Uml Epo,6,,,179.267456370135,96.9728977155408,256.551750772173,271.540450440572,198.815157697975,182.892061467382,255.370351434195,168.35518678519,178.199783387361,234.208626480819
240,3Uml Epo,6,,,94.7859258692109,37.7667290878304,69.5476165713034,105.251602893072,211.72341504866,124.506552833393,214.669731983336,200.873022678128,208.579748489179,214.360485210819
0,3Uml Epo,7,,,249.478207512636,115.790623999631,107.04297102233,1.10902197850718,577.672420427173,941.134061002397,614.123267058362,497.28159782492,525.7295972202,671.011540241717
5,3Uml Epo,7,,,830.1805868678,397.688191567491,443.018747449323,425.267374938229,521.017674391335,823.148721116876,685.370195350649,552.444486636862,560.530374320448,555.806133968458
10,3Uml Epo,7,,,744.787905058118,671.268649371797,1005.14282211758,805.763770161465,424.185277531825,735.965395995399,524.665015352099,472.951635744867,465.623643775488,591.470008559544
20,3Uml Epo,7,,,738.523536366936,666.946387876762,1161.76194148133,818.875863608296,524.374257051675,490.68633332903,530.738694698018,605.257347465003,419.853337866581,583.848538547845
30,3Uml Epo,7,,,605.212454572964,536.204658893292,973.835550133015,756.370845598611,555.889175040039,658.833333530112,625.023330602775,538.215560576098,559.594501519375,653.355480211151
60,3Uml Epo,7,,,433.602737054053,310.081753166478,745.792850917127,770.707192926386,539.998661722924,327.85833337624,666.232622062325,565.227949461614,531.827928122904,676.872883590135
240,3Uml Epo,7,,,220.550196044189,105.150407952089,202.853865058182,328.699964251817,597.779348886613,384.841840878124,642.886144671238,546.092812847821,328.045802000157,603.049260558325
0,3Uml Epo,8,,,366.851895351412,69.900449120986,105.296168864009,2.28231848592423,877.559980962345,809.233471119037,785.529942087844,754.608656664139,772.056883650147,914.553689254336
5,3Uml Epo,8,,,1232.60124972506,552.922333026278,606.507797168826,690.841500516806,794.955090437165,1036.30055344655,936.65768362005,787.932985937017,660.83042009156,896.082578626537
10,3Uml Epo,8,,,1128.88844494228,986.668782909081,1370.05542048415,1095.05061702175,869.664347644836,1045.99521401972,761.815379487662,641.703482859927,702.584710234934,882.687027252296
20,3Uml Epo,8,,,717.202409512675,814.518062587738,1446.2747568747,1117.96953398765,775.945449273192,935.733274255051,731.366516127552,690.072748962369,763.675020645099,869.359244529758
